user_id,anime_id,rating
679,934,8
679,1195,7
679,1535,9
679,1689,5
679,1840,6
679,1887,6
679,2167,9
679,2236,9
679,4181,10
679,4224,6
679,5680,7
679,6547,7
679,9989,9
679,10620,6
679,11111,8
679,11757,7
679,14741,7
679,16498,10
679,20507,7
680,6,8
680,30,10
680,71,8
680,121,8
680,164,10
680,227,8
680,355,9
680,430,7
680,523,9
680,849,8
680,934,10
680,1535,10
680,1575,9
680,2001,10
680,2025,9
680,2167,9
680,2476,7
680,2904,10
680,3588,10
680,4181,10
680,4224,10
680,4382,8
680,4654,8
680,4898,8
680,5081,8
680,5114,10
680,6347,9
680,6547,8
680,6702,9
680,6746,10
680,6880,9
680,8525,9
680,8769,9
680,8841,8
680,9253,10
680,9756,9
680,9919,9
680,9989,10
680,10087,10
680,10620,10
680,11741,10
680,11757,8
680,13601,10
680,13759,9
680,14227,7
680,14741,10
680,14813,10
680,16498,10
680,17265,8
680,18153,8
680,18679,10
680,19815,8
680,20507,9
680,22199,8
680,22319,8
680,22535,9
680,27899,7
680,30276,10
681,523,7
681,849,7
681,934,9
681,1535,9
681,2001,9
681,2236,8
681,5680,6
681,6347,5
681,6547,8
681,9756,8
681,10620,9
681,11757,6
681,11771,6
681,16498,9
681,19815,7
681,21881,6
681,22199,6
681,22319,7
681,22535,8
681,27899,4
682,164,10
682,199,10
682,223,-1
682,813,10
682,853,9
682,1195,9
682,1840,9
682,3457,9
682,11757,10
683,4181,10
683,11757,10
684,1,-1
684,6,-1
684,20,-1
684,121,-1
684,199,-1
684,223,-1
684,226,-1
684,269,-1
684,270,-1
684,356,-1
684,430,-1
684,431,-1
684,523,-1
684,813,-1
684,849,-1
684,934,-1
684,1689,-1
684,2025,-1
684,2167,-1
684,2236,-1
684,2251,-1
684,3588,-1
684,4181,-1
684,4224,-1
684,4382,-1
684,4654,-1
684,5081,-1
684,5114,-1
684,5630,-1
684,6347,-1
684,6547,-1
684,6880,-1
684,9253,-1
684,9756,-1
684,9989,-1
684,10087,-1
684,10620,-1
684,11111,-1
684,11617,-1
684,11741,-1
684,11757,-1
684,13759,-1
684,14741,-1
684,16498,-1
684,18153,-1
684,18679,-1
684,20507,-1
684,21881,-1
684,22199,-1
684,22319,-1
684,27899,-1
684,30276,-1
685,9756,10
685,11111,6
686,6,-1
686,20,-1
686,30,-1
686,59,-1
686,121,-1
686,164,10
686,199,-1
686,226,-1
686,356,-1
686,430,-1
686,853,-1
686,1535,-1
686,1575,-1
686,1887,-1
686,2001,-1
686,2167,8
686,2904,-1
686,3457,4
686,4181,10
686,5680,-1
686,6347,-1
686,9756,-1
686,18679,6
687,1,9
687,30,6
687,164,10
687,199,9
687,223,9
687,225,8
687,226,9
687,269,8
687,355,7
687,431,9
687,523,9
687,813,9
687,849,7
687,934,9
687,1195,6
687,1535,9
687,1575,10
687,1689,8
687,1840,6
687,2167,9
687,2236,8
687,2904,10
687,2966,9
687,3588,7
687,4181,10
687,4224,7
687,4382,7
687,4654,7
687,5114,10
687,6547,9
687,6702,8
687,6746,8
687,6880,8
687,8841,6
687,9041,6
687,9253,10
687,9756,8
687,9919,8
687,9989,9
687,10620,9
687,10719,7
687,11111,8
687,11617,6
687,11757,8
687,11759,8
687,11771,9
687,13601,9
687,13759,8
687,14345,8
687,15809,7
687,16498,10
687,17265,8
687,18679,8
687,19815,8
687,20507,8
687,21881,7
687,22199,8
687,22319,8
687,22535,10
687,27899,8
687,30276,10
688,30,10
688,226,9
688,934,9
688,1195,9
688,1535,10
688,1575,10
688,1818,7
688,1840,9
688,2001,7
688,2167,9
688,2236,8
688,2251,9
688,2904,10
688,2966,-1
688,2993,9
688,3588,9
688,4181,9
688,4654,9
688,5081,9
688,6347,9
688,6547,7
688,6880,9
688,8074,10
688,8769,7
688,8841,9
688,9041,9
688,9756,9
688,9989,10
688,10620,9
688,10719,9
688,10793,-1
688,11111,7
688,11617,7
688,11757,10
688,11759,10
688,15809,9
688,16498,9
688,18679,9
689,30,10
689,199,10
689,226,10
689,270,9
689,355,8
689,934,8
689,1195,8
689,1535,9
689,1575,10
689,1840,8
689,2167,9
689,2904,10
689,2993,8
689,4181,10
689,4224,8
689,4654,8
689,4898,9
689,5081,8
689,6347,8
689,6547,9
689,8074,8
689,9041,8
689,10620,9
689,10793,8
689,11757,9
689,11759,9
689,13759,9
689,14345,8
689,16498,8
689,17265,9
689,19815,9
689,21881,7
690,121,10
690,226,7
690,270,6
690,853,8
690,1535,5
690,2476,3
690,4224,7
690,5114,10
690,6702,8
690,6746,8
690,7054,7
690,10620,8
690,11757,7
690,16498,9
691,1,8
691,6,7
691,30,10
691,120,7
691,121,9
691,164,7
691,223,7
691,225,8
691,355,6
691,356,7
691,813,9
691,849,8
691,1195,7
691,1575,8
691,1689,9
691,1840,7
691,2001,8
691,2025,8
691,2167,9
691,2236,8
691,2904,9
691,2966,9
691,3588,8
691,4181,10
691,4224,7
691,4382,8
691,4898,9
691,5114,10
691,6045,8
691,6547,9
691,7054,7
691,8769,8
691,9253,10
691,9919,8
691,9989,10
691,10087,8
691,10620,8
691,10793,8
691,11741,9
691,11759,7
691,13759,7
691,14227,8
691,14813,7
691,17265,8
691,18153,8
691,18679,10
692,269,10
692,355,-1
692,356,10
692,813,-1
692,853,8
692,1195,-1
692,1575,10
692,1840,-1
692,2904,10
692,2993,10
692,3457,-1
692,4224,10
692,4654,8
692,4752,-1
692,5081,-1
692,6347,-1
692,6746,10
692,7054,10
692,8525,10
692,9253,10
692,9756,10
692,11111,-1
692,11617,-1
692,11757,10
692,11759,9
692,13601,-1
692,13759,-1
692,14227,8
692,14345,-1
692,14741,-1
692,16498,-1
692,21881,10
692,22199,10
692,22319,10
692,22535,10
692,27899,10
693,1,9
693,30,10
693,121,10
693,1575,10
693,2904,10
693,4382,8
693,5114,10
694,1,8
694,6,8
694,20,8
694,30,9
694,71,9
694,121,8
694,164,10
694,199,10
694,223,9
694,226,8
694,227,8
694,269,7
694,356,8
694,430,9
694,431,10
694,523,9
694,849,9
694,889,9
694,934,8
694,1535,9
694,1575,9
694,1689,8
694,1818,8
694,1887,9
694,2001,9
694,2025,8
694,2167,8
694,2236,9
694,2904,9
694,2966,9
694,3588,8
694,4181,9
694,4224,8
694,4382,8
694,4654,7
694,5081,9
694,5114,9
694,5630,8
694,5680,7
694,6746,9
694,6880,8
694,8074,8
694,8769,7
694,9253,9
694,9919,8
694,9989,9
694,10087,9
694,10620,9
694,10719,7
694,10793,8
694,11111,9
694,11617,7
694,11741,9
694,11757,9
694,13601,9
694,13759,8
694,14227,7
694,14741,8
694,14813,8
694,15809,9
694,16498,9
694,17265,7
694,18153,8
694,18679,8
694,20507,8
695,1,10
695,71,8
695,205,9
695,223,9
695,225,6
695,813,10
695,889,9
695,1535,9
695,1818,8
695,2251,7
695,9253,9
696,6,9
696,71,-1
696,121,-1
696,164,-1
696,199,-1
696,227,-1
696,356,6
696,431,-1
696,523,-1
696,1887,-1
696,2001,10
696,2251,8
696,2966,-1
696,3588,-1
696,5114,8
696,9756,10
696,10087,-1
696,11741,-1
697,30,8
697,59,8
697,71,8
697,121,9
697,225,8
697,226,8
697,1575,10
697,1818,9
697,2904,10
697,5114,9
697,11757,10
697,14345,9
698,934,-1
698,2251,-1
698,8074,-1
698,9919,-1
699,59,7
699,121,9
699,430,9
699,849,6
699,1195,8
699,1689,7
699,1840,9
699,2966,9
699,3588,9
699,5114,10
699,6746,9
699,9919,8
699,11757,7
699,11771,8
699,14227,9
699,16498,10
699,20507,9
699,22319,7
699,27899,3
699,30276,-1
700,1535,8
701,1,9
701,6,9
701,30,8
701,205,7
701,226,7
701,227,8
701,270,8
701,1535,7
701,1575,7
701,2001,7
701,2251,9
701,2904,8
701,5114,8
701,6880,7
701,8074,6
701,9253,9
701,9756,8
701,10620,8
701,11111,8
701,11757,6
701,11759,6
701,13601,8
701,14345,6
701,15809,8
701,16498,8
702,1,10
702,6,7
702,20,9
702,30,9
702,121,8
702,164,9
702,199,9
702,205,8
702,223,7
702,225,4
702,226,9
702,269,8
702,356,7
702,431,8
702,523,8
702,813,7
702,849,9
702,889,7
702,934,9
702,1195,6
702,1535,10
702,1575,10
702,1689,10
702,1840,7
702,2001,10
702,2167,9
702,2476,7
702,2904,10
702,3588,8
702,4181,10
702,4224,9
702,4382,9
702,4654,8
702,5081,9
702,5114,10
702,6347,7
702,6547,9
702,6702,7
702,6746,8
702,8074,7
702,8769,8
702,8841,7
702,9041,7
702,9253,10
702,9756,9
702,9989,10
702,10087,9
702,10620,9
702,10719,8
702,10793,7
702,11111,9
702,11617,7
702,11741,9
702,11757,7
702,11771,8
702,13601,8
702,13759,7
702,14741,9
702,14813,8
702,15809,7
702,16498,10
702,17265,7
702,18153,8
702,18679,8
702,19815,8
702,20507,8
702,22319,7
702,22535,9
702,30276,9
703,1,5
703,6,9
703,205,9
703,226,7
703,1535,10
703,1575,10
703,1818,9
703,2904,9
703,3588,7
703,5114,10
703,6746,7
703,6880,8
703,8074,9
703,8841,6
703,9253,8
703,9919,10
703,11757,9
703,16498,10
704,59,9
704,120,10
704,199,10
704,431,10
704,523,10
704,853,10
704,1535,9
704,3457,8
704,4752,8
704,6045,10
704,6746,7
704,9756,10
704,16498,9
704,18679,10
705,30,8
705,59,7
705,121,7
705,226,8
705,849,7
705,889,7
705,934,7
705,1535,10
705,1575,10
705,1818,6
705,2001,10
705,2904,10
705,2966,7
705,3588,7
705,5114,8
705,5630,7
705,5680,6
705,6547,10
705,6746,7
705,6880,9
705,8074,6
705,9253,10
705,9756,9
705,9989,8
705,10620,10
705,10719,8
705,11111,8
705,11757,9
705,13759,9
705,14741,9
705,14813,6
705,15809,9
706,6547,8
706,22199,7
707,223,8
707,225,6
707,269,8
707,813,8
707,849,8
707,889,8
707,1535,8
707,2025,8
707,2167,8
707,4181,9
707,4224,8
707,4382,7
707,5680,7
707,9253,9
707,10620,8
707,10793,7
707,11757,8
707,14345,7
708,355,7
708,5114,9
709,30,10
709,2251,7
710,59,7
710,223,8
710,225,6
710,226,8
710,355,9
710,356,8
710,813,9
710,849,7
710,1195,8
710,1818,8
710,1840,8
710,2476,7
710,2966,9
710,2993,7
710,4382,7
710,4654,7
710,6547,8
710,8074,7
710,8525,8
710,8841,6
710,9253,9
710,10087,9
710,11111,8
710,11617,7
710,11741,9
710,19815,9
710,20507,8
710,22319,7
710,22535,7
711,1,10
711,30,8
711,9253,9
712,30,-1
712,199,-1
712,205,-1
712,227,7
712,523,9
712,1535,7
712,2236,8
712,5630,8
712,5680,8
712,6746,7
712,9253,-1
712,9989,-1
712,11757,6
712,11771,-1
712,14741,7
712,15809,7
712,16498,10
712,18153,-1
712,20507,-1
712,22319,-1
713,1195,6
713,1535,10
713,1575,10
713,1840,6
713,2904,10
713,4224,7
713,5114,10
713,6347,7
713,7054,8
713,9756,7
713,10719,7
713,13759,8
713,14227,6
713,14813,8
713,16498,10
713,22319,8
714,59,9
714,853,9
714,2167,10
714,2966,8
714,2993,8
714,3457,6
714,4181,9
714,4752,6
714,4898,8
714,6547,8
715,59,8
715,934,9
715,1535,8
715,9756,10
715,9989,2
715,16498,8
715,18679,10
716,4898,10
717,2001,9
717,11757,10
718,269,10
718,4898,10
718,6746,10
718,11617,10
719,6702,8
719,9253,10
719,11757,8
720,120,-1
720,164,6
720,1535,-1
720,1575,-1
720,2001,6
720,2167,8
720,2251,8
720,2904,-1
720,4181,6
720,6746,9
720,9989,9
720,10620,9
720,13601,8
720,22319,7
720,22535,8
720,27899,7
721,20,-1
721,223,8
721,225,7
721,226,8
721,270,7
721,356,8
721,813,9
721,853,10
721,1535,9
721,1689,8
721,2025,9
721,3457,6
721,4752,6
721,4898,9
721,6045,8
721,6746,10
721,6880,8
721,7054,9
721,8074,9
721,9919,8
721,10087,8
721,11111,8
721,11741,8
721,11771,10
721,13601,9
721,14227,8
721,15809,9
721,16498,10
721,20507,10
721,22319,10
721,22535,10
721,27899,10
722,30,8
722,120,8
722,121,8
722,199,9
722,430,8
722,431,9
722,523,9
722,853,9
722,934,8
722,1535,8
722,1689,9
722,2025,9
722,2167,9
722,2236,9
722,2966,8
722,3457,7
722,4181,9
722,4224,9
722,4898,8
722,5114,10
722,5630,8
722,5680,8
722,6045,9
722,6547,9
722,6746,8
722,7054,9
722,8074,7
722,9253,8
722,9756,9
722,9919,10
722,9989,9
722,10620,9
722,11111,8
722,11757,7
722,11771,10
722,13601,8
722,14227,8
722,14741,9
722,16498,10
722,18153,9
722,20507,9
722,22319,9
723,20,7
723,121,7
723,269,8
723,1535,9
723,1575,9
723,2904,9
723,5114,8
723,11757,8
723,11771,9
723,16498,9
724,226,8
724,1195,10
724,1840,8
724,5114,8
724,6547,9
724,6880,8
724,8074,7
724,10620,10
724,10793,9
724,11111,8
724,11757,10
724,11759,8
724,14345,10
725,20,7
725,30,8
725,164,8
725,199,7
725,226,9
725,227,7
725,523,7
725,853,9
725,934,9
725,1689,6
725,2001,9
725,3588,9
725,4224,9
725,5081,8
725,6045,7
725,6746,9
725,8074,7
725,9253,8
725,9756,8
725,9989,8
725,10719,7
725,10793,6
725,11111,8
725,11617,5
725,11759,6
725,11771,7
725,16498,8
725,18153,8
725,20507,8
725,22319,8
726,164,8
726,2025,8
726,2251,8
726,3588,7
726,5114,9
726,11757,6
726,21881,5
727,20,8
727,120,8
727,164,9
727,199,8
727,431,10
727,1535,8
727,2167,10
727,4181,10
727,6045,8
727,6746,9
727,8769,7
728,20,-1
728,355,-1
728,1195,-1
728,2025,-1
728,2966,-1
728,2993,-1
728,4224,-1
728,4654,10
728,5081,10
728,5680,-1
728,6702,-1
728,8525,10
728,8769,-1
728,9041,9
728,9253,10
728,9756,-1
728,10719,8
728,11757,8
728,11759,6
728,14227,-1
728,14741,9
728,14813,-1
728,15809,-1
728,16498,-1
728,17265,-1
728,18153,-1
728,18679,-1
728,19815,10
728,22319,-1
729,120,-1
729,199,-1
729,849,-1
729,853,-1
729,1887,-1
729,2025,-1
729,4898,-1
729,9919,-1
730,2167,10
730,4181,10
730,4224,10
730,4382,9
730,11757,8
730,14741,9
731,11757,10
732,121,-1
732,3588,9
732,5114,-1
732,6547,-1
732,9756,-1
732,18153,-1
733,356,7
733,934,9
733,1195,8
733,1535,9
733,1840,8
733,2167,9
733,4654,7
733,5081,8
733,6347,8
733,6547,9
733,6746,7
733,8074,8
733,8525,9
733,10719,9
733,10793,8
733,11111,9
733,11617,8
734,6880,7
735,20,7
735,121,8
735,223,6
735,226,6
735,269,8
735,355,7
735,356,6
735,813,6
735,849,7
735,1195,9
735,1535,6
735,1575,10
735,1840,10
735,2001,10
735,2476,7
735,2904,10
735,2993,6
735,3588,9
735,4224,6
735,5081,9
735,5114,10
735,6347,10
735,6547,8
735,6702,7
735,6746,8
735,6880,8
735,8074,6
735,8525,9
735,8769,8
735,8841,8
735,9041,8
735,9253,10
735,9756,10
735,9919,8
735,9989,5
735,10087,9
735,10620,6
735,10719,6
735,10793,1
735,11111,4
735,11617,5
735,11741,9
735,11757,8
735,11759,7
735,13601,8
735,13759,10
735,14345,8
735,14741,6
735,14813,9
735,15809,8
735,16498,8
735,18153,7
735,18679,9
735,19815,8
735,20507,8
735,22199,6
735,22319,6
735,22535,7
735,30276,9
736,20,8
736,226,8
736,2001,9
736,2476,10
736,5114,9
736,6347,10
736,6547,10
736,6880,9
736,9919,8
736,10620,10
736,11111,7
736,11617,8
736,11757,9
736,11759,8
737,1,10
737,20,7
737,30,10
737,199,10
737,223,7
737,225,5
737,269,6
737,431,10
737,523,10
737,813,6
737,849,10
737,1195,10
737,1535,9
737,1575,7
737,1689,9
737,1840,10
737,2001,10
737,2236,8
737,2476,5
737,3588,9
737,4224,6
737,4382,10
737,4654,8
737,5081,10
737,5114,10
737,5680,8
737,6547,10
737,8769,8
737,9041,8
737,9253,10
737,9756,8
737,9989,10
737,10719,7
737,11111,8
737,11617,6
737,11757,5
737,11759,7
737,13759,7
737,14227,7
737,14345,7
737,14741,8
737,14813,7
737,15809,6
737,18679,10
737,21881,6
738,6,7
738,20,8
738,71,8
738,164,8
738,199,7
738,227,8
738,269,7
738,523,8
738,849,9
738,889,7
738,1535,9
738,1575,7
738,1887,10
738,2001,9
738,2167,8
738,2904,9
738,3588,9
738,4181,9
738,4382,9
738,4654,10
738,5081,10
738,5114,8
738,5680,8
738,6702,10
738,6746,8
738,7054,10
738,8525,10
738,8769,7
738,8841,8
738,9253,10
738,9919,9
738,10620,7
738,10719,10
738,10793,8
738,11617,7
738,13601,10
738,14227,9
738,14345,10
738,16498,10
739,10793,7
740,270,10
740,853,6
740,1535,10
740,1575,9
740,2476,2
740,2904,7
740,3457,3
740,3588,9
740,4224,7
740,4752,3
740,4898,8
740,5081,8
740,5114,10
740,5630,7
740,6045,7
740,6547,8
740,6702,10
740,6746,9
740,6880,10
740,7054,7
740,8074,7
740,9756,6
740,9919,9
740,9989,10
740,10620,7
740,10793,6
740,11111,6
740,11617,4
740,11757,6
740,11771,10
740,14227,7
740,14345,6
740,14741,4
740,15809,8
740,16498,10
740,18153,9
740,19815,6
740,20507,6
740,22319,8
740,22535,7
740,27899,8
740,30276,6
741,1,10
741,20,7
741,30,7
741,71,9
741,121,8
741,164,9
741,199,10
741,205,8
741,223,9
741,225,6
741,226,6
741,227,10
741,269,5
741,270,8
741,355,8
741,356,4
741,813,7
741,849,7
741,853,9
741,889,8
741,934,7
741,1195,8
741,1575,10
741,1840,7
741,1887,8
741,2001,8
741,2025,9
741,2167,9
741,2476,2
741,2904,10
741,2993,7
741,3457,5
741,3588,9
741,4181,8
741,4224,6
741,4382,5
741,4654,8
741,4752,5
741,5081,10
741,5114,10
741,6045,8
741,6347,8
741,6547,7
741,6702,5
741,6880,4
741,7054,9
741,8074,8
741,8525,10
741,8769,7
741,8841,8
741,9041,7
741,9253,8
741,9756,9
741,9919,8
741,10087,9
741,10620,7
741,10719,6
741,10793,8
741,11111,7
741,11617,7
741,11741,10
741,11757,6
741,11759,8
741,13601,9
741,13759,5
741,14227,9
741,14345,7
741,14741,8
741,14813,8
741,15809,9
741,16498,6
741,18153,7
741,18679,8
741,19815,10
741,20507,9
741,21881,7
741,22199,5
741,22319,5
741,22535,7
742,1,-1
742,30,-1
742,164,-1
742,199,-1
742,226,-1
742,270,-1
742,431,-1
742,523,-1
742,849,-1
742,1535,-1
742,2025,-1
742,2251,-1
742,4898,-1
742,6746,-1
742,9756,-1
742,16498,-1
743,1,10
743,121,9
743,199,-1
743,205,10
743,270,7
743,853,8
743,1535,8
743,1689,8
743,2001,10
743,5114,9
743,5680,10
743,8525,7
743,8769,5
743,9253,8
743,9989,9
743,15809,9
743,16498,9
744,71,7
744,121,7
744,164,8
744,199,9
744,226,7
744,355,8
744,356,9
744,523,9
744,889,7
744,1195,7
744,1535,8
744,1689,8
744,1818,7
744,1840,5
744,2025,6
744,2167,10
744,2236,9
744,2476,7
744,2966,7
744,4224,9
744,4654,6
744,5081,10
744,5680,9
744,6045,7
744,6347,5
744,9253,9
744,9989,8
744,10620,8
744,10793,7
744,11757,9
744,13601,7
744,13759,7
744,14227,9
744,14741,7
744,14813,7
744,16498,8
745,21881,7
745,22199,7
745,22319,7
745,22535,7
745,30276,7
746,1,9
746,6,8
746,30,7
746,120,7
746,121,9
746,164,7
746,205,10
746,226,9
746,227,6
746,430,8
746,431,7
746,853,9
746,1195,7
746,1689,6
746,1818,7
746,1887,7
746,2001,10
746,2025,6
746,2236,9
746,2251,9
746,2966,9
746,2993,8
746,3588,9
746,4224,10
746,4898,8
746,5081,8
746,5114,10
746,5630,7
746,5680,9
746,6347,9
746,6547,10
746,6746,8
746,8074,8
746,8525,8
746,8769,8
746,8841,8
746,9041,7
746,9253,10
746,9756,8
746,10620,7
746,11617,8
746,13601,9
746,14741,9
746,14813,8
746,15809,8
746,16498,8
746,17265,8
746,18679,9
746,19815,9
746,22199,8
746,30276,9
747,20,6
747,30,10
747,205,7
747,223,7
747,226,8
747,356,7
747,889,8
747,1535,8
747,1575,9
747,1818,6
747,2001,8
747,2167,8
747,2236,7
747,2904,9
747,2966,9
747,4181,10
747,5114,10
747,5680,8
747,6547,7
747,9253,10
747,9919,-1
747,10087,10
747,10620,8
747,11757,7
747,11771,8
747,14345,5
747,15809,10
747,16498,7
747,17265,-1
747,18679,7
747,19815,6
747,21881,-1
747,22199,6
747,22319,6
747,22535,10
747,27899,2
747,30276,-1
748,30,9
748,226,6
748,1195,5
748,1887,-1
748,4224,8
748,5081,9
748,6547,8
748,6880,5
748,8769,7
748,9041,7
748,9756,10
748,9989,9
748,11757,4
748,13759,7
748,14741,7
748,14813,7
748,16498,8
748,18153,5
748,18679,10
749,1,10
749,6,8
749,30,9
749,71,7
749,121,8
749,223,8
749,225,6
749,270,9
749,356,7
749,430,7
749,813,8
749,1535,8
749,1818,9
749,4224,9
749,5081,8
749,9919,7
749,11757,7
749,11771,7
749,15809,8
749,16498,8
749,18679,9
749,19815,7
749,22319,7
749,22535,7
749,27899,6
750,120,7
750,164,9
750,199,9
750,205,10
750,431,10
750,523,10
750,853,9
750,1535,9
750,1689,8
750,2236,8
750,4898,10
750,5114,10
750,6045,9
750,6746,10
750,7054,8
750,9253,8
750,9919,9
750,9989,9
750,11771,10
750,13601,8
750,14227,8
750,14741,10
750,15809,8
750,16498,10
750,18153,10
750,20507,10
750,22319,8
750,22535,9
750,27899,8
750,30276,10
751,121,9
751,849,8
751,1535,-1
751,1575,8
751,2001,10
751,2167,9
751,2904,9
751,3588,9
751,4181,10
751,4224,9
751,5081,10
751,5114,10
751,5630,8
751,6547,9
751,8525,9
751,8769,9
751,9756,9
751,9989,10
751,10087,10
751,10620,9
751,10793,8
751,11111,8
751,11741,10
751,11757,7
751,11771,9
751,13759,10
751,14227,9
751,14345,9
751,14813,10
751,15809,9
751,16498,9
751,17265,10
751,19815,10
751,22319,9
752,20,7
752,205,6
752,223,6
752,225,7
752,813,7
752,1535,8
752,1575,7
752,5114,10
752,6702,-1
752,11757,8
752,16498,9
753,1,8
753,6,9
753,30,5
753,120,6
753,205,9
753,853,9
753,1818,9
753,2966,9
753,3588,9
753,6347,9
753,6547,8
753,8074,8
753,11617,8
754,1535,9
754,3457,9
754,4752,9
754,4898,10
754,6702,10
754,7054,9
754,9919,9
754,10793,9
754,11771,10
755,164,-1
755,199,-1
755,226,-1
755,2476,-1
755,2993,-1
755,4224,-1
755,4898,10
755,6547,-1
755,8074,-1
755,9989,10
755,10620,10
755,11757,-1
755,13759,-1
755,18153,-1
756,4181,10
756,6547,10
757,20,8
757,1535,8
757,1575,10
757,2167,10
757,2904,10
757,4181,10
757,6547,10
757,7054,9
757,8074,8
757,8769,10
757,10719,8
757,11111,8
757,11757,8
757,16498,7
757,22199,6
757,22319,9
757,27899,9
758,1,-1
758,6,10
758,20,8
758,205,8
758,226,9
758,227,8
758,270,10
758,431,8
758,849,7
758,853,9
758,1535,7
758,1575,8
758,2001,8
758,2025,7
758,2167,10
758,2476,6
758,2904,10
758,3588,7
758,4181,10
758,4224,9
758,4898,8
758,6347,9
758,6547,9
758,6880,5
758,8074,9
758,8769,-1
758,9253,10
758,9756,9
758,9989,10
758,10620,9
758,11111,-1
758,13601,9
758,16498,8
758,17265,8
758,18153,9
758,30276,10
759,20,7
759,59,8
759,121,8
759,223,9
759,225,8
759,226,8
759,356,8
759,813,9
759,889,9
759,934,9
759,1195,8
759,1575,8
759,1840,8
759,2167,8
759,2993,8
759,4224,10
759,4654,7
759,4898,9
759,5081,8
759,5114,10
759,5630,8
759,6347,8
759,6547,9
759,6746,8
759,6880,7
759,8074,7
759,8525,8
759,8769,10
759,8841,10
759,9253,9
759,9919,7
759,9989,10
759,10620,10
759,10719,8
759,10793,10
759,11111,9
759,11617,7
759,11757,10
759,11759,10
759,13601,10
759,13759,10
759,14345,8
759,14741,8
759,15809,7
759,16498,7
759,18153,9
759,19815,7
759,20507,8
759,22319,7
759,22535,9
759,27899,7
759,30276,8
760,1,-1
760,20,-1
760,30,-1
760,164,-1
760,199,-1
760,205,-1
760,226,-1
760,227,-1
760,356,-1
760,431,-1
760,523,-1
760,849,-1
760,889,-1
760,1535,-1
760,1575,-1
760,1689,-1
760,1818,-1
760,2025,-1
760,2236,-1
760,2251,-1
760,2476,-1
760,2904,-1
760,2966,-1
760,3457,-1
760,3588,-1
760,4224,-1
760,4382,-1
760,4654,-1
760,4752,-1
760,4898,-1
760,5081,-1
760,5114,-1
760,5630,-1
760,6547,-1
760,6746,-1
760,6880,-1
760,8074,-1
760,9253,-1
760,9756,-1
760,9919,-1
760,10087,-1
760,10620,-1
760,10793,-1
760,11111,-1
760,11617,-1
760,11741,-1
760,11757,-1
760,11759,-1
760,14345,-1
760,15809,-1
760,16498,-1
760,18679,-1
760,20507,-1
760,21881,-1
760,22199,-1
760,22319,-1
760,22535,-1
760,27899,-1
760,30276,-1
761,20,-1
761,223,-1
761,225,-1
761,269,-1
761,270,-1
761,813,-1
761,1535,-1
761,1818,-1
761,2025,-1
761,6702,-1
761,8074,-1
761,16498,-1
762,1,10
762,6,-1
762,121,7
762,164,10
762,205,9
762,225,6
762,227,9
762,270,8
762,813,10
762,2001,10
762,2025,9
762,2167,8
762,2251,10
762,4181,10
762,4224,8
762,5081,9
762,8841,6
762,9253,10
762,9989,9
762,11111,8
762,13759,10
762,16498,9
762,18679,9
762,19815,10
762,22199,9
762,22319,7
763,20,9
763,199,5
763,223,6
763,225,6
763,269,6
763,813,8
763,1535,8
763,1689,9
763,1818,7
763,4898,7
763,9919,4
763,11111,6
763,11617,7
763,11757,5
763,16498,8
764,1,-1
764,20,-1
764,226,-1
764,269,-1
764,1195,-1
764,1535,-1
764,1840,-1
764,2476,-1
764,2993,-1
764,5081,-1
764,5114,-1
764,6045,-1
764,6547,-1
764,6702,-1
764,6880,-1
764,8074,-1
764,8769,-1
764,9041,-1
764,9919,-1
764,10620,-1
764,11617,-1
764,11757,-1
764,14345,-1
764,14813,-1
764,15809,9
764,16498,-1
764,18153,-1
764,18679,-1
765,223,8
765,226,8
765,270,9
765,355,9
765,356,8
765,813,9
765,934,8
765,1535,8
765,1575,10
765,1818,6
765,2904,10
765,2993,8
765,4898,9
765,8525,9
765,8841,7
765,9253,9
765,10087,8
765,10620,10
765,11111,10
765,11617,10
765,11741,8
765,11757,10
765,11759,8
765,13601,10
765,14741,9
765,15809,8
765,16498,10
767,2167,8
767,4181,9
767,4224,10
767,6547,9
767,11771,9
767,16498,10
768,30,8
768,356,7
768,2001,10
768,6547,6
768,8074,8
768,8769,8
768,8841,8
768,9041,6
768,9756,10
768,10087,10
768,10719,7
768,11741,10
768,13601,10
768,14741,9
768,14813,9
768,15809,9
768,16498,10
768,18153,9
768,18679,10
768,19815,10
768,22199,6
768,22319,9
768,22535,10
768,27899,6
768,30276,9
770,223,6
770,225,7
770,226,1
770,269,7
770,813,7
770,11617,8
770,11757,6
771,1,8
771,6,8
771,30,7
771,59,6
771,71,6
771,120,7
771,164,8
771,205,6
771,226,6
771,227,5
771,355,7
771,849,8
771,853,7
771,889,7
771,934,8
771,1195,6
771,1535,8
771,1575,9
771,1689,8
771,1818,7
771,1840,6
771,1887,6
771,2001,9
771,2025,8
771,2167,8
771,2251,8
771,2904,9
771,2966,7
771,3588,7
771,4181,10
771,4224,9
771,4382,6
771,4654,6
771,4898,6
771,5081,8
771,5114,9
771,5680,6
771,6045,8
771,6347,8
771,6547,7
771,6746,7
771,7054,7
771,8074,5
771,8525,7
771,8769,7
771,8841,7
771,9253,10
771,9756,8
771,9919,7
771,9989,9
771,10087,8
771,10620,8
771,10719,6
771,11111,7
771,11617,6
771,11741,8
771,11757,7
771,11771,8
771,13601,8
771,13759,8
771,14227,7
